img_dir_path,img_name,img_height,img_width,mask_label,polygon_points
/ssd_scratch/cvit/chocolite/OPMDData/Set12/,119028817526_1_left.jpg,3000,4000,Mouth,"[(1262.6, 60.4), (1283.83, 302.98), (1296.6, 596.6), (1164.68, 732.77), (892.34, 809.36), (658.3, 754.04), (590.21, 630.64), (445.53, 430.64), (356.17, 251.91), (224.26, 188.08), (122.13, 349.79), (160.43, 783.83), (279.57, 1098.72), (649.79, 1537.02), (998.72, 1771.06), (1479.57, 2077.45), (1917.87, 2294.47), (2300.85, 2409.36), (2862.55, 2332.77), (3139.15, 1988.08), (3454.04, 1673.19), (3751.91, 1290.21), (3837.02, 1141.28), (3994.47, 571.06), (3981.7, 524.26), (3751.91, 681.7), (3462.55, 873.19), (3143.4, 1034.89), (2964.68, 1043.4), (2849.79, 941.28), (2820.0, 741.28), (2888.08, 532.77), (2985.96, 383.83), (3139.15, 179.57), (3202.98, 94.47), (2913.62, 158.3), (2551.91, 285.96), (2300.85, 362.55), (1973.19, 362.55), (1568.94, 222.13), (1415.74, 149.79)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set11/,051244361553_1_top.png,2887,3862,Mouth,"[(921.45, 416.94), (618.42, 724.07), (311.29, 1010.72), (151.58, 1297.37), (20.54, 1444.79), (28.73, 2345.7), (32.83, 2861.68), (3841.21, 2857.58), (3853.49, 1199.09), (3624.17, 969.77), (3431.7, 732.26), (3329.33, 572.55), (3022.2, 265.42), (2629.08, 52.48), (2260.52, 11.53), (1670.84, 27.91), (1285.91, 138.48)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set11/,019425035236_1_bottom.png,2328,1756,Mouth,"[(17.41, 95.34), (24.01, 25.99), (103.26, 42.5), (172.61, 19.39), (945.3, 12.78), (1298.63, 25.99), (1622.24, 22.69), (1681.68, 98.64), (1751.02, 174.59), (1734.51, 435.46), (1751.02, 1227.97), (1747.72, 1941.23), (1741.17, 2328.0), (549.35, 2328.0), (17.41, 2320.97)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set11/,078917278216_1_right.png,1726,1866,Mouth,"[(12.78, 320.23), (151.51, 336.55), (237.2, 365.12), (318.8, 475.29), (324.92, 569.14), (269.84, 685.43), (200.47, 748.67), (120.91, 811.92), (165.79, 893.53), (280.04, 1056.74), (316.76, 1181.19), (353.49, 1332.17), (349.4, 1377.1), (412.65, 1350.53), (473.86, 1362.77), (565.67, 1346.45), (632.99, 1372.97), (692.16, 1401.53), (735.0, 1458.66), (739.08, 1517.82), (855.37, 1444.38), (994.11, 1319.92), (1189.96, 1154.67), (1342.98, 1003.7), (1518.44, 818.04), (1622.49, 636.46), (1618.4, 550.77), (1498.03, 446.72), (1279.73, 359.0), (877.82, 277.39), (426.93, 232.5), (267.8, 232.5)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set6/,117914854749_1_bottom.jpg,4160,3120,Mouth,"[(293.26, 1593.75), (234.95, 855.06), (306.22, 310.76), (746.85, 38.61), (1945.6, 45.09), (2360.31, 518.11), (2489.9, 1159.61), (2541.74, 1723.35), (2515.82, 2047.33), (2515.82, 2047.33), (2567.66, 2449.08), (2567.66, 2449.08), (1634.57, 1613.19), (1511.46, 1541.91), (1200.43, 1567.83), (1174.51, 1665.03), (1336.5, 1969.58), (1679.93, 2358.36), (2049.28, 2844.34), (2230.71, 3051.69), (1971.52, 3213.69), (1440.18, 3226.65), (986.6, 3122.97), (623.73, 2734.19), (345.1, 1982.54)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set6/,156026055805_1_bottom.jpg,4160,1920,Mouth,"[(23.71, 3485.84), (211.62, 3595.99), (393.05, 3719.11), (755.92, 3842.22), (1267.82, 3803.35), (1591.81, 3641.35), (1838.04, 3272.01), (1889.88, 3148.89), (1902.84, 6.21), (23.71, 25.65)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set6/,444465752199_1_left.jpg,3264,2448,Mouth,"[(306.46, 1143.82), (357.3, 909.95), (382.73, 523.56), (469.16, 132.08), (479.32, 10.06), (2441.79, 10.06), (2441.79, 1942.02), (2441.79, 1942.02), (2136.74, 2267.41), (1811.36, 2460.6), (1516.48, 2531.78), (1130.09, 2531.78), (1130.09, 2531.78), (916.56, 2450.43), (713.19, 2308.08), (611.51, 2165.72), (611.51, 2165.72), (428.48, 1942.02), (336.97, 1835.26), (631.85, 1718.32), (804.71, 1616.64), (865.72, 1438.7), (845.38, 1179.41), (743.7, 1128.56), (438.65, 1143.82)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set6/,219155578256_1_others.jpg,3264,2448,Mouth,"[(1.42, 2160.64), (204.78, 2491.11), (509.83, 2674.13), (957.23, 2694.47), (1546.99, 2679.22), (1943.55, 2313.16), (2157.08, 1957.27), (2340.11, 1403.11), (2421.45, 767.59), (2396.03, 35.48), (21.75, 10.06), (21.75, 10.06)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set6/,501544893403_1_left.jpg,4160,1920,Mouth,"[(17.23, 2475.0), (153.3, 2682.35), (140.34, 2824.9), (321.78, 3071.13), (606.88, 3207.21), (904.95, 3304.41), (1390.93, 3278.49), (1676.04, 3213.69), (1883.4, 3077.61), (1883.4, 19.17), (101.46, 25.65), (17.23, 122.85), (23.71, 1490.07), (159.78, 1567.83), (321.78, 1703.91), (386.57, 1982.54), (386.57, 2209.33), (289.38, 2293.56), (75.55, 2300.04), (17.23, 2313.0)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set12/,157280231978_1_right.jpeg,1702,1690,Mouth,"[(12.2, 84.14), (120.84, 163.81), (398.47, 272.45), (454.0, 289.35), (461.24, 325.56), (441.93, 381.09), (451.58, 465.59), (425.03, 521.11), (345.36, 566.98), (229.48, 591.12), (99.11, 620.09), (48.41, 636.99), (74.97, 769.77), (152.22, 1110.17), (178.78, 1235.71), (287.42, 1213.98), (393.64, 1226.05), (533.67, 1279.17), (644.72, 1305.72), (668.86, 1325.04), (572.29, 1380.56), (495.04, 1443.33), (359.84, 1520.58), (248.79, 1605.08), (239.13, 1663.02), (379.16, 1646.12), (1154.11, 1172.94), (1424.5, 931.52), (1472.78, 789.09), (1438.98, 670.79), (1245.85, 513.87), (577.12, 245.89)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set6/,320726543465_1_left.jpg,4160,1920,Mouth,"[(0.0, 101.56), (114.42, 6.21), (1889.88, 12.69), (1909.31, 1153.13), (1682.52, 1075.37), (1578.85, 1088.33), (1501.09, 1230.88), (1449.25, 1464.16), (1539.97, 1684.47), (1708.44, 1827.02), (1889.88, 1917.74), (1902.84, 2008.45), (1902.84, 2436.12), (1812.12, 2662.91), (1669.56, 2837.86), (1397.41, 2993.38), (963.27, 3129.45), (606.88, 3135.93), (205.14, 2941.54), (10.75, 2837.86), (0.0, 570.11)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set6/,008449240133_1_right.jpg,3264,2448,Mouth,"[(331.88, 945.54), (474.24, 294.77), (657.27, 10.06), (1892.71, 10.06), (2146.91, 213.42), (2192.67, 533.72), (2131.66, 976.04), (1989.3, 1413.27), (1989.3, 1453.95), (1735.1, 1433.61), (1613.08, 1565.8), (1562.24, 1642.06), (1160.59, 1240.42), (1002.99, 1220.08), (911.47, 1230.25), (947.06, 1342.1), (1099.59, 1591.22), (1328.37, 1809.84), (1552.07, 1997.95), (1699.51, 2145.39), (1770.69, 2267.41), (1704.59, 2425.01), (1526.65, 2501.27), (1125.01, 2552.12), (789.45, 2455.52), (591.17, 2247.07), (448.82, 1840.34), (316.63, 1209.91)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set5/,915777646813_1_bottom.jpg,4160,3120,Mouth1,"[(53.51, 3557.12), (520.06, 4120.85), (2502.86, 4140.29), (3092.52, 3246.09), (3092.52, 38.61), (21.12, 38.61), (21.12, 38.61)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set5/,131409498788_1_left.jpg,4160,3120,Mouth1,"[(157.19, 1801.1), (299.74, 1230.88), (565.41, 874.5), (1019.0, 634.75), (1064.36, 615.31), (1576.26, 479.23), (2314.95, 550.51), (2723.17, 764.34), (3008.28, 1204.97), (3111.96, 1483.6), (3111.96, 2163.97), (2949.96, 2261.17), (2716.69, 2338.92), (2489.9, 2500.92), (2431.58, 2636.99), (2211.27, 2708.27), (1841.93, 2662.91), (1401.3, 2578.67), (1006.04, 2662.91), (882.92, 2701.79), (831.08, 2507.4), (545.98, 2215.81), (260.87, 1976.06)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set11/,019425035236_1_right.png,2466,1022,Mouth,"[(9.7, 14.7), (1015.39, 14.7), (1015.39, 2457.38), (9.75, 2451.55)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set12/,238280264220_1_left.png,1347,1354,Mouth,"[(20.31, 14.58), (1352.02, 8.84), (1348.2, 1092.18), (1231.65, 1250.76), (1065.43, 1327.18), (152.14, 1327.18), (87.18, 1210.63), (12.66, 1034.86)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set6/,575850598215_1_right.jpg,4160,1920,Mouth,"[(17.23, 1950.14), (282.9, 2060.29), (600.41, 2144.53), (956.79, 2176.93), (1339.1, 2163.97), (1714.92, 2138.05), (1896.36, 1969.58), (1896.36, 297.8), (1734.36, 271.88), (1468.69, 245.96), (1319.66, 168.21), (1339.1, 25.65), (153.3, 32.13), (43.15, 181.17), (17.23, 336.68)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set6/,298986035375_1_others.jpg,4160,1920,Mouth,"[(23.71, 155.25), (127.38, 32.13), (1539.97, 19.17), (1786.2, 220.04), (1876.92, 531.07), (1889.88, 764.34), (1889.88, 2325.96), (1838.04, 2552.75), (1689.0, 2870.26), (1436.29, 2999.86), (1021.59, 3122.97), (470.81, 3038.74), (179.22, 2967.46), (23.71, 2701.79)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set11/,016974188179_1_others.png,828,1280,Mouth,"[(3.87, 493.23), (29.32, 555.87), (95.87, 621.45), (185.91, 633.19), (408.09, 666.47), (606.77, 705.62), (808.38, 695.83), (952.26, 677.23), (1013.91, 627.32), (1056.0, 538.26), (1063.83, 499.11), (1131.36, 490.3), (1183.23, 487.36), (1211.62, 433.53), (1212.6, 379.7), (1231.19, 313.15), (1223.36, 279.87), (1199.87, 204.51), (1148.98, 154.6), (1077.53, 110.55), (955.19, 89.02), (916.04, 79.23), (887.66, 57.7), (859.28, 56.72), (804.47, 48.89), (729.11, 41.06), (678.21, 41.06), (621.45, 41.06), (569.57, 50.85), (537.28, 68.47), (519.66, 40.09), (505.96, 6.81), (3.87, 5.83)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set6/,444465752199_1_bottom.jpg,3264,2448,Mouth,"[(255.62, 15.14), (199.7, 132.08), (113.27, 355.78), (98.02, 650.66), (133.6, 986.21), (143.77, 1270.92), (148.86, 1535.29), (143.77, 1728.49), (143.77, 1779.33), (448.82, 1575.97), (784.37, 1342.1), (1002.99, 1209.91), (1180.93, 1209.91), (1302.95, 1209.91), (1338.54, 1230.25), (1338.54, 1321.76), (1272.45, 1403.11), (1079.25, 1575.97), (926.73, 1748.83), (703.02, 1931.85), (540.33, 2119.97), (418.31, 2186.06), (377.64, 2287.74), (367.47, 2369.09), (642.02, 2592.79), (886.05, 2674.13), (1160.59, 2694.47), (1526.65, 2592.79), (1689.34, 2460.6), (1862.2, 2196.23), (1958.8, 1921.69), (2045.23, 1504.79), (2085.9, 1067.56), (2085.9, 1067.56), (2146.91, 686.25), (2085.9, 294.77), (1953.72, 30.4)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set11/,013094869202_1_right.png,1462,1494,Mouth,"[(193.9, 38.1), (66.05, 76.08), (138.63, 159.03), (282.07, 318.01), (351.19, 478.73), (321.82, 632.53), (204.3, 717.21), (123.08, 725.85), (14.21, 703.39), (36.67, 791.52), (85.06, 852.01), (53.96, 983.35), (40.13, 1100.86), (36.67, 1130.24), (193.93, 1118.14), (259.6, 1128.51), (344.28, 1173.44), (392.67, 1249.48), (409.95, 1341.07), (397.85, 1408.47), (332.97, 1462.0), (446.39, 1462.0), (677.81, 1455.13), (862.72, 1328.97), (1063.19, 1149.25), (1253.28, 997.17), (1438.19, 845.1), (1441.65, 705.12), (1417.45, 578.96), (1367.34, 426.89), (1272.29, 278.27), (1094.3, 126.2), (978.5, 48.4)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set6/,320726543465_1_others.jpg,4160,1920,Mouth,"[(321.78, 38.61), (192.18, 310.76), (23.71, 531.07), (23.71, 2047.33), (205.14, 2423.16), (516.17, 2630.51), (801.28, 2740.67), (1215.98, 2727.71), (1617.73, 2682.35), (1889.88, 2578.67), (1889.88, 2578.67), (1915.79, 77.49), (1799.16, 38.61)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set6/,308057171877_1_top.jpg,4160,1920,Mouth,"[(1028.07, 77.49), (768.88, 245.96), (516.17, 323.72), (23.71, 427.4), (23.71, 1736.31), (295.86, 2060.29), (697.6, 2254.69), (1047.51, 2449.08), (1468.69, 2215.81), (1734.36, 2047.33), (1889.88, 1794.62), (1792.68, 1710.39), (1831.56, 1580.79), (1889.88, 1515.99), (1902.84, 472.75), (1559.41, 401.48), (1118.79, 226.52)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set6/,066524358940_1_top.jpg,4160,1920,Mouth,"[(4.27, 1101.29), (94.98, 919.86), (477.29, 634.75), (691.12, 544.03), (917.91, 634.75), (1300.22, 518.11), (1539.97, 699.55), (1915.79, 893.94), (1909.31, 2228.77), (1585.33, 2306.52), (1423.33, 2520.36), (1481.65, 2708.27), (1507.57, 2831.38), (1241.9, 2798.98), (749.44, 2708.27), (431.93, 2656.43), (412.49, 2481.48), (185.7, 2215.81), (30.2, 2040.9)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set11/,049608291133_1_right.png,1304,2085,Mouth,"[(14.5, 971.6), (178.73, 1173.54), (362.26, 1304.0), (455.24, 1304.0), (2018.75, 1295.62), (2072.02, 1191.3), (2074.24, 476.59), (1918.87, 487.69), (1821.21, 467.72), (1767.94, 421.1), (1745.75, 354.52), (1741.31, 250.2), (1759.06, 196.93), (1645.87, 205.81), (1559.3, 161.41), (1517.13, 92.61), (1523.79, 10.48), (425.1, 3.82), (358.51, 32.68), (243.09, 59.31), (316.34, 201.37), (338.54, 352.3), (316.34, 423.32), (338.54, 509.89), (314.12, 560.94), (236.44, 574.25), (216.46, 614.21), (172.07, 647.5), (116.58, 656.38), (61.09, 634.18), (36.67, 649.72), (14.5, 658.6)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set5/,397870942013_1_left.jpg,4160,1920,Mouth1,"[(1844.52, 12.69), (1844.52, 12.69), (1896.36, 142.29), (1889.88, 1289.2), (1805.64, 1431.76), (1799.16, 1749.26), (1870.44, 1950.14), (1876.92, 1950.14), (1909.31, 1989.02), (1909.31, 3395.12), (1682.52, 3550.64), (1112.31, 3770.95), (801.28, 3641.35), (179.22, 3259.05), (23.71, 3155.37), (23.71, 32.13), (23.71, 32.13)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set11/,013094869202_1_left.png,1890,1712,Mouth,"[(9.3, 272.5), (317.64, 234.53), (529.87, 198.79), (820.3, 169.75), (1032.53, 151.87), (1354.23, 167.51), (1566.47, 212.19), (1712.0, 329.06), (1712.0, 359.33), (1709.45, 397.62), (1599.98, 399.85), (1472.64, 408.79), (1284.98, 399.85), (1235.83, 426.66), (1155.4, 487.0), (1135.3, 520.49), (1137.6, 587.5), (1209.0, 670.2), (1226.9, 737.2), (1280.51, 799.75), (1419.02, 835.49), (1479.3, 875.7), (1423.49, 929.32), (1305.09, 1029.85), (1213.5, 1110.3), (1175.5, 1226.4), (1159.87, 1362.72), (1092.85, 1297.94), (1012.43, 1248.79), (902.96, 1210.81), (789.02, 1230.92), (733.17, 1275.6), (668.38, 1382.83), (672.85, 1494.53), (663.92, 1559.32), (728.7, 1720.17), (791.26, 1858.68), (695.19, 1834.11), (532.11, 1735.81), (389.13, 1601.77), (248.38, 1465.49), (67.43, 1271.13), (9.34, 1152.72)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set5/,272377072033_1_left.jpg,4160,3120,Mouth1,"[(1.68, 1341.04), (558.93, 712.5), (1031.96, 382.04), (1705.85, 90.45), (2360.31, 148.77), (2593.58, 550.51), (2593.58, 809.7), (2438.06, 1023.53), (2366.79, 1217.93), (2276.07, 1360.48), (2178.87, 1457.68), (2049.28, 1710.39), (2010.4, 2008.45), (2036.32, 2170.45), (2250.15, 2235.25), (2256.63, 2235.25), (2321.43, 2241.73), (2321.43, 2241.73), (2386.22, 2449.08), (2476.94, 2798.98), (2502.86, 3110.01), (2334.39, 3511.76), (1608.65, 3589.51), (1103.23, 3537.68), (1064.36, 3511.76), (338.62, 3220.17), (27.6, 2948.02)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set5/,497739806167_3_others.jpg,4160,3120,Mouth1,"[(21.12, 3434.0), (215.51, 3544.16), (669.09, 3693.19), (1368.9, 3803.35), (2146.47, 3673.75), (2638.93, 3349.76), (3086.04, 2714.75), (3105.48, 38.61), (3105.48, 38.61), (14.64, 19.17)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set5/,257243639877_1_others.jpg,3264,2448,Mouth1,"[(2029.98, 20.23), (2167.25, 599.82), (2340.11, 1220.08), (2258.76, 2064.04), (2116.41, 2897.84), (2116.41, 2897.84), (1948.63, 3238.47), (21.75, 3238.47), (21.75, 3238.47), (6.5, 20.23)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set12/,126300714457_1_bottom.png,3000,2747,Mouth,"[(718.0, 25.6), (549.53, 403.49), (365.7, 873.28), (44.0, 1419.66), (54.21, 2987.32), (2699.32, 2951.57), (2627.83, 347.32), (2413.4, 25.6)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set12/,207780047345_1_right.png,2564,2218,Mouth,"[(279.4, 360.5), (432.17, 524.18), (581.28, 640.56), (595.83, 822.4), (534.0, 931.51), (417.62, 1007.89), (210.32, 986.06), (261.23, 1182.46), (286.69, 1578.88), (417.62, 1564.33), (541.27, 1586.15), (614.01, 1658.89), (635.83, 1808.0), (592.19, 1909.83), (508.54, 2004.39), (413.98, 2051.67), (1079.53, 2037.12), (1599.61, 1898.92), (1905.1, 1760.72), (2199.69, 1404.31), (2192.42, 422.35), (2083.31, 222.32), (1890.56, 25.93), (755.85, 18.65), (490.36, 145.95)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set11/,049608291133_1_others.png,2346,1114,Mouth,"[(174.4, 13.8), (68.99, 160.78), (16.3, 288.34), (7.98, 1672.09), (196.55, 1788.56), (263.1, 1954.94), (401.76, 2190.65), (493.27, 2315.44), (554.27, 2323.76), (723.43, 2312.66), (900.9, 2168.47), (1000.73, 2027.04), (1056.2, 1794.1), (1086.7, 1669.32), (1108.88, 1527.89), (1114.0, 133.61), (1114.0, 16.58)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set6/,144205592827_1_right.jpg,4160,1920,Mouth,"[(542.09, 64.53), (412.49, 245.96), (231.06, 563.47), (153.3, 932.82), (75.55, 1282.72), (10.75, 1483.6), (127.38, 1716.87), (814.24, 1671.51), (1254.86, 1716.87), (1527.01, 1632.63), (1863.96, 1464.16), (1863.96, 1464.16), (1863.96, 1412.32), (1643.65, 1166.09), (1552.93, 997.61), (1578.85, 952.26), (1799.16, 1036.49), (1630.69, 712.5), (1475.17, 433.88), (1462.21, 427.4), (1319.66, 245.96), (755.92, 349.64), (593.93, 233.0), (548.57, 116.37)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set6/,668704250136_1_right.jpg,4160,1920,Mouth,"[(23.71, 2079.73), (256.98, 2112.13), (723.52, 2079.73), (1099.35, 2079.73), (1565.89, 2073.25), (1889.88, 1827.02), (1896.36, 531.07), (1708.44, 362.6), (1669.56, 194.12), (1656.6, 6.21), (853.12, 12.69), (4.27, 258.92), (23.71, 602.35), (94.98, 751.38), (101.46, 842.1), (10.75, 868.02)]"
/ssd_scratch/cvit/chocolite/OPMDData/Set5/,677575295844_1_top.jpg,4160,1920,Mouth1,"[(49.63, 395.0), (399.53, 304.28), (755.92, 297.8), (1520.53, 349.64), (1753.8, 829.14), (1902.84, 971.69), (1889.88, 1788.14), (1721.4, 1950.14), (1501.09, 1891.82), (1306.7, 1956.62), (1306.7, 1956.62), (1092.87, 2027.89), (788.32, 2157.49), (555.05, 2319.48), (256.98, 2358.36), (23.71, 2267.65)]"
